    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
      2.90,      119.9998,       6.65855,     0.0000925,     0.0038294,     0.0023853,     0.0008922,     0.0003642,     0.0001352,     0.0000525
      3.00,      119.9998,       7.35640,     0.0001022,     0.0039087,     0.0024348,     0.0009107,     0.0003717,     0.0001380,     0.0000535
      3.10,      120.0004,       8.08895,     0.0001123,     0.0039853,     0.0024824,     0.0009286,     0.0003790,     0.0001407,     0.0000546
      3.20,      120.0001,       8.66746,     0.0001204,     0.0040433,     0.0025186,     0.0009421,     0.0003845,     0.0001427,     0.0000554
      3.30,      119.9998,       9.46668,     0.0001315,     0.0041179,     0.0025650,     0.0009595,     0.0003916,     0.0001454,     0.0000564
      3.40,      120.0004,      10.40989,     0.0001446,     0.0041976,     0.0026147,     0.0009781,     0.0003992,     0.0001482,     0.0000575
      3.50,      119.9998,      11.43350,     0.0001588,     0.0042754,     0.0026632,     0.0009962,     0.0004066,     0.0001509,     0.0000586
      3.60,      120.0001,      12.48737,     0.0001734,     0.0043474,     0.0027080,     0.0010129,     0.0004134,     0.0001535,     0.0000596
      3.70,      119.9998,      13.53565,     0.0001880,     0.0044119,     0.0027482,     0.0010280,     0.0004196,     0.0001557,     0.0000604
      3.80,      120.0004,      14.55671,     0.0002022,     0.0044690,     0.0027838,     0.0010413,     0.0004250,     0.0001578,     0.0000612
      3.90,      119.9998,      15.54216,     0.0002159,     0.0045198,     0.0028154,     0.0010531,     0.0004298,     0.0001596,     0.0000619
      4.00,      119.9998,      16.49478,     0.0002291,     0.0045657,     0.0028440,     0.0010638,     0.0004342,     0.0001612,     0.0000626
      4.10,      119.9998,      17.42598,     0.0002420,     0.0046084,     0.0028706,     0.0010738,     0.0004383,     0.0001627,     0.0000631
      4.20,      120.0004,      18.35293,     0.0002549,     0.0046493,     0.0028960,     0.0010833,     0.0004421,     0.0001641,     0.0000637
      4.30,      119.9998,      19.29590,     0.0002680,     0.0046897,     0.0029212,     0.0010927,     0.0004460,     0.0001655,     0.0000642
      4.40,      120.0004,      20.27588,     0.0002816,     0.0047306,     0.0029467,     0.0011022,     0.0004499,     0.0001670,     0.0000648
      4.50,      119.9998,      21.31261,     0.0002960,     0.0047725,     0.0029728,     0.0011120,     0.0004539,     0.0001685,     0.0000654
      4.60,      120.0004,      22.42303,     0.0003114,     0.0048157,     0.0029997,     0.0011221,     0.0004580,     0.0001700,     0.0000660
      4.70,      119.9998,      23.62021,     0.0003281,     0.0048600,     0.0030273,     0.0011324,     0.0004622,     0.0001716,     0.0000666
      4.80,      119.9998,      24.91275,     0.0003460,     0.0049051,     0.0030554,     0.0011429,     0.0004665,     0.0001731,     0.0000672
      4.90,      120.0004,      26.30446,     0.0003653,     0.0049502,     0.0030835,     0.0011534,     0.0004708,     0.0001747,     0.0000678
      5.00,      119.9998,      27.79442,     0.0003860,     0.0049948,     0.0031112,     0.0011638,     0.0004750,     0.0001763,     0.0000684
      5.10,      120.0004,      29.37734,     0.0004080,     0.0050379,     0.0031381,     0.0011738,     0.0004791,     0.0001778,     0.0000690
      5.20,      119.9998,      31.04409,     0.0004312,     0.0050788,     0.0031636,     0.0011833,     0.0004830,     0.0001793,     0.0000696
      5.30,      119.9998,      32.78247,     0.0004553,     0.0051167,     0.0031872,     0.0011922,     0.0004866,     0.0001806,     0.0000701
      5.40,      119.9998,      34.57801,     0.0004802,     0.0051511,     0.0032086,     0.0012002,     0.0004899,     0.0001818,     0.0000706
      5.50,      120.0004,      36.41465,     0.0005058,     0.0051815,     0.0032275,     0.0012073,     0.0004928,     0.0001829,     0.0000710
      5.60,      119.9998,      38.27586,     0.0005316,     0.0052075,     0.0032438,     0.0012133,     0.0004952,     0.0001838,     0.0000713
      5.70,      120.0004,      40.14516,     0.0005576,     0.0052290,     0.0032572,     0.0012184,     0.0004973,     0.0001846,     0.0000716
      5.80,      119.9998,      42.00687,     0.0005834,     0.0052459,     0.0032677,     0.0012223,     0.0004989,     0.0001852,     0.0000719
      5.90,      119.9998,      43.84652,     0.0006090,     0.0052584,     0.0032755,     0.0012252,     0.0005001,     0.0001856,     0.0000720
      6.00,      120.0004,      45.65133,     0.0006340,     0.0052665,     0.0032805,     0.0012271,     0.0005008,     0.0001859,     0.0000722
      6.10,      119.9992,      47.41035,     0.0006585,     0.0052706,     0.0032830,     0.0012280,     0.0005012,     0.0001861,     0.0000722
      6.20,      120.0004,      49.11460,     0.0006821,     0.0052709,     0.0032833,     0.0012281,     0.0005013,     0.0001861,     0.0000722
      6.30,      120.0004,      50.75706,     0.0007050,     0.0052679,     0.0032814,     0.0012274,     0.0005010,     0.0001860,     0.0000722
      6.40,      120.0004,      52.33256,     0.0007268,     0.0052618,     0.0032776,     0.0012260,     0.0005004,     0.0001857,     0.0000721
      6.50,      119.9998,      53.83767,     0.0007477,     0.0052532,     0.0032722,     0.0012240,     0.0004996,     0.0001854,     0.0000720
      6.60,      119.9998,      55.27048,     0.0007676,     0.0052423,     0.0032654,     0.0012215,     0.0004985,     0.0001851,     0.0000718
      6.70,      119.9998,      56.63044,     0.0007865,     0.0052296,     0.0032575,     0.0012185,     0.0004973,     0.0001846,     0.0000716
      6.80,      120.0004,      57.91808,     0.0008044,     0.0052154,     0.0032487,     0.0012152,     0.0004960,     0.0001841,     0.0000715
      6.90,      120.0004,      59.13485,     0.0008213,     0.0052000,     0.0032391,     0.0012116,     0.0004945,     0.0001836,     0.0000712
      7.00,      119.9992,      60.28291,     0.0008373,     0.0051838,     0.0032290,     0.0012078,     0.0004930,     0.0001830,     0.0000710
      7.10,      120.0004,      61.36497,     0.0008523,     0.0051671,     0.0032186,     0.0012039,     0.0004914,     0.0001824,     0.0000708
      7.20,      119.9998,      62.38413,     0.0008664,     0.0051500,     0.0032079,     0.0012000,     0.0004898,     0.0001818,     0.0000706
      7.30,      120.0004,      63.34370,     0.0008798,     0.0051328,     0.0031972,     0.0011959,     0.0004881,     0.0001812,     0.0000703
      7.40,      119.9992,      64.24715,     0.0008923,     0.0051157,     0.0031866,     0.0011920,     0.0004865,     0.0001806,     0.0000701
      7.50,      120.0004,      65.09801,     0.0009041,     0.0050989,     0.0031761,     0.0011880,     0.0004849,     0.0001800,     0.0000699
      7.60,      120.0004,      65.89977,     0.0009153,     0.0050824,     0.0031658,     0.0011842,     0.0004833,     0.0001794,     0.0000696
      7.70,      120.0004,      66.65586,     0.0009258,     0.0050665,     0.0031559,     0.0011805,     0.0004818,     0.0001788,     0.0000694
      7.80,      119.9987,      67.36956,     0.0009357,     0.0050511,     0.0031463,     0.0011769,     0.0004804,     0.0001783,     0.0000692
      7.90,      120.0009,      68.04401,     0.0009450,     0.0050364,     0.0031372,     0.0011735,     0.0004790,     0.0001778,     0.0000690
      8.00,      119.9998,      68.68220,     0.0009539,     0.0050224,     0.0031285,     0.0011702,     0.0004776,     0.0001773,     0.0000688
      8.10,      119.9998,      69.28693,     0.0009623,     0.0050092,     0.0031202,     0.0011671,     0.0004764,     0.0001768,     0.0000686
      8.20,      120.0009,      69.86076,     0.0009703,     0.0049968,     0.0031125,     0.0011643,     0.0004752,     0.0001764,     0.0000685
      8.30,      119.9987,      70.40615,     0.0009779,     0.0049852,     0.0031053,     0.0011616,     0.0004741,     0.0001760,     0.0000683
      8.40,      120.0009,      70.92531,     0.0009851,     0.0049745,     0.0030986,     0.0011590,     0.0004731,     0.0001756,     0.0000682
      8.50,      119.9998,      71.42032,     0.0009919,     0.0049645,     0.0030924,     0.0011567,     0.0004721,     0.0001752,     0.0000680
      8.60,      120.0009,      71.89304,     0.0009985,     0.0049554,     0.0030867,     0.0011546,     0.0004713,     0.0001749,     0.0000679
      8.70,      119.9987,      72.34521,     0.0010048,     0.0049471,     0.0030816,     0.0011527,     0.0004705,     0.0001746,     0.0000678
      8.80,      120.0009,      72.77840,     0.0010108,     0.0049396,     0.0030769,     0.0011509,     0.0004698,     0.0001744,     0.0000677
      8.90,      119.9998,      73.19405,     0.0010166,     0.0049328,     0.0030727,     0.0011494,     0.0004691,     0.0001741,     0.0000676
      9.00,      119.9998,      73.59348,     0.0010221,     0.0049268,     0.0030689,     0.0011480,     0.0004685,     0.0001739,     0.0000675
      9.10,      119.9998,      73.97788,     0.0010275,     0.0049216,     0.0030656,     0.0011467,     0.0004680,     0.0001737,     0.0000674
      9.20,      119.9998,      74.34833,     0.0010326,     0.0049170,     0.0030628,     0.0011457,     0.0004676,     0.0001736,     0.0000674
      9.30,      120.0009,      74.70580,     0.0010376,     0.0049130,     0.0030603,     0.0011447,     0.0004672,     0.0001734,     0.0000673
      9.40,      119.9998,      75.05119,     0.0010424,     0.0049098,     0.0030583,     0.0011440,     0.0004669,     0.0001733,     0.0000673
      9.50,      119.9998,      75.38531,     0.0010470,     0.0049071,     0.0030566,     0.0011433,     0.0004667,     0.0001732,     0.0000672
      9.60,      119.9998,      75.70892,     0.0010515,     0.0049049,     0.0030553,     0.0011428,     0.0004665,     0.0001731,     0.0000672
      9.70,      119.9998,      76.02267,     0.0010559,     0.0049033,     0.0030543,     0.0011425,     0.0004663,     0.0001731,     0.0000672
      9.80,      120.0009,      76.32716,     0.0010601,     0.0049023,     0.0030536,     0.0011422,     0.0004662,     0.0001730,     0.0000672
      9.90,      119.9998,      76.62299,     0.0010642,     0.0049016,     0.0030532,     0.0011421,     0.0004661,     0.0001730,     0.0000672
     10.00,      119.9998,      76.91064,     0.0010682,     0.0049015,     0.0030531,     0.0011420,     0.0004661,     0.0001730,     0.0000672
     10.10,      119.9998,      77.19058,     0.0010721,     0.0049017,     0.0030533,     0.0011421,     0.0004662,     0.0001730,     0.0000672
     10.20,      119.9998,      77.46322,     0.0010759,     0.0049024,     0.0030537,     0.0011423,     0.0004662,     0.0001731,     0.0000672
     10.30,      120.0009,      77.72897,     0.0010796,     0.0049034,     0.0030543,     0.0011425,     0.0004663,     0.0001731,     0.0000672
     10.40,      119.9987,      77.98817,     0.0010832,     0.0049048,     0.0030552,     0.0011428,     0.0004664,     0.0001731,     0.0000672
     10.50,      120.0009,      78.24117,     0.0010867,     0.0049064,     0.0030562,     0.0011432,     0.0004666,     0.0001732,     0.0000672
     10.60,      119.9998,      78.48825,     0.0010901,     0.0049084,     0.0030574,     0.0011437,     0.0004668,     0.0001733,     0.0000672
     10.70,      119.9998,      78.72968,     0.0010935,     0.0049106,     0.0030588,     0.0011442,     0.0004670,     0.0001733,     0.0000673
     10.80,      119.9998,      78.96574,     0.0010967,     0.0049131,     0.0030604,     0.0011448,     0.0004672,     0.0001734,     0.0000673
     10.90,      119.9998,      79.19667,     0.0010999,     0.0049158,     0.0030621,     0.0011454,     0.0004675,     0.0001735,     0.0000673
     11.00,      120.0009,      79.42268,     0.0011031,     0.0049188,     0.0030639,     0.0011461,     0.0004678,     0.0001736,     0.0000674
     11.10,      119.9998,      79.64397,     0.0011062,     0.0049219,     0.0030658,     0.0011468,     0.0004681,     0.0001737,     0.0000674
     11.20,      119.9998,      79.86073,     0.0011092,     0.0049251,     0.0030679,     0.0011476,     0.0004684,     0.0001739,     0.0000675
     11.30,      119.9998,      80.07316,     0.0011121,     0.0049286,     0.0030700,     0.0011484,     0.0004687,     0.0001740,     0.0000675
     11.40,      119.9998,      80.28141,     0.0011150,     0.0049322,     0.0030722,     0.0011492,     0.0004690,     0.0001741,     0.0000676
     11.50,      120.0009,      80.48563,     0.0011178,     0.0049359,     0.0030746,     0.0011501,     0.0004694,     0.0001742,     0.0000676
     11.60,      119.9998,      80.68598,     0.0011206,     0.0049397,     0.0030769,     0.0011510,     0.0004698,     0.0001744,     0.0000677
     11.70,      119.9998,      80.88261,     0.0011234,     0.0049436,     0.0030794,     0.0011519,     0.0004701,     0.0001745,     0.0000677
     11.80,      119.9998,      81.07561,     0.0011260,     0.0049477,     0.0030819,     0.0011528,     0.0004705,     0.0001747,     0.0000678
     11.90,      119.9998,      81.26512,     0.0011287,     0.0049518,     0.0030844,     0.0011538,     0.0004709,     0.0001748,     0.0000678
     12.00,      120.0009,      81.45128,     0.0011313,     0.0049559,     0.0030870,     0.0011547,     0.0004713,     0.0001749,     0.0000679
     12.10,      119.9998,      81.63417,     0.0011338,     0.0049602,     0.0030897,     0.0011557,     0.0004717,     0.0001751,     0.0000680
     12.20,      120.0009,      81.81391,     0.0011363,     0.0049644,     0.0030924,     0.0011567,     0.0004721,     0.0001752,     0.0000680
     12.30,      119.9976,      81.99059,     0.0011387,     0.0049688,     0.0030951,     0.0011577,     0.0004725,     0.0001754,     0.0000681
     12.40,      120.0009,      82.16429,     0.0011412,     0.0049731,     0.0030978,     0.0011587,     0.0004729,     0.0001756,     0.0000681
     12.50,      119.9998,      82.33513,     0.0011435,     0.0049775,     0.0031005,     0.0011598,     0.0004734,     0.0001757,     0.0000682
     12.60,      120.0009,      82.50317,     0.0011459,     0.0049820,     0.0031033,     0.0011608,     0.0004738,     0.0001759,     0.0000683
     12.70,      119.9998,      82.66851,     0.0011482,     0.0049864,     0.0031060,     0.0011618,     0.0004742,     0.0001760,     0.0000683
     12.80,      119.9998,      82.83121,     0.0011504,     0.0049908,     0.0031088,     0.0011629,     0.0004746,     0.0001762,     0.0000684
     12.90,      120.0009,      82.99135,     0.0011526,     0.0049953,     0.0031116,     0.0011639,     0.0004751,     0.0001763,     0.0000684
     13.00,      119.9998,      83.14900,     0.0011548,     0.0049998,     0.0031144,     0.0011649,     0.0004755,     0.0001765,     0.0000685
     13.10,      119.9998,      83.30422,     0.0011570,     0.0050042,     0.0031171,     0.0011660,     0.0004759,     0.0001766,     0.0000686
     13.20,      119.9987,      83.45708,     0.0011591,     0.0050087,     0.0031199,     0.0011670,     0.0004763,     0.0001768,     0.0000686
     13.30,      120.0009,      83.60766,     0.0011612,     0.0050131,     0.0031227,     0.0011681,     0.0004767,     0.0001770,     0.0000687
     13.40,      119.9998,      83.75600,     0.0011633,     0.0050176,     0.0031254,     0.0011691,     0.0004772,     0.0001771,     0.0000687
     13.50,      119.9998,      83.90215,     0.0011653,     0.0050220,     0.0031282,     0.0011701,     0.0004776,     0.0001773,     0.0000688
     13.60,      120.0009,      84.04617,     0.0011673,     0.0050264,     0.0031309,     0.0011711,     0.0004780,     0.0001774,     0.0000689
     13.70,      119.9998,      84.18812,     0.0011693,     0.0050307,     0.0031337,     0.0011722,     0.0004784,     0.0001776,     0.0000689
     13.80,      119.9998,      84.32806,     0.0011712,     0.0050351,     0.0031364,     0.0011732,     0.0004788,     0.0001777,     0.0000690
     13.90,      120.0009,      84.46602,     0.0011731,     0.0050394,     0.0031391,     0.0011742,     0.0004792,     0.0001779,     0.0000690
     14.00,      119.9987,      84.60205,     0.0011750,     0.0050437,     0.0031417,     0.0011752,     0.0004797,     0.0001780,     0.0000691
     14.10,      119.9998,      84.73622,     0.0011769,     0.0050480,     0.0031444,     0.0011762,     0.0004801,     0.0001782,     0.0000692
     14.20,      119.9998,      84.86853,     0.0011787,     0.0050523,     0.0031471,     0.0011772,     0.0004805,     0.0001783,     0.0000692
     14.30,      120.0009,      84.99906,     0.0011805,     0.0050565,     0.0031497,     0.0011782,     0.0004809,     0.0001785,     0.0000693
     14.40,      119.9998,      85.12784,     0.0011823,     0.0050607,     0.0031523,     0.0011791,     0.0004813,     0.0001786,     0.0000693
     14.50,      119.9998,      85.25491,     0.0011841,     0.0050648,     0.0031549,     0.0011801,     0.0004817,     0.0001788,     0.0000694
     14.60,      120.0009,      85.38031,     0.0011858,     0.0050689,     0.0031574,     0.0011811,     0.0004821,     0.0001789,     0.0000694
     14.70,      119.9998,      85.50407,     0.0011875,     0.0050730,     0.0031600,     0.0011820,     0.0004824,     0.0001791,     0.0000695
     14.80,      120.0009,      85.62622,     0.0011892,     0.0050771,     0.0031625,     0.0011830,     0.0004828,     0.0001792,     0.0000696
     14.90,      119.9976,      85.74680,     0.0011909,     0.0050811,     0.0031650,     0.0011839,     0.0004832,     0.0001794,     0.0000696
     15.00,      120.0009,      85.86585,     0.0011926,     0.0050851,     0.0031675,     0.0011848,     0.0004836,     0.0001795,     0.0000697
     15.10,      119.9998,      85.98342,     0.0011942,     0.0050890,     0.0031699,     0.0011857,     0.0004840,     0.0001796,     0.0000697
     15.20,      119.9998,      86.09951,     0.0011958,     0.0050929,     0.0031724,     0.0011867,     0.0004843,     0.0001798,     0.0000698
     15.30,      120.0009,      86.21415,     0.0011974,     0.0050968,     0.0031748,     0.0011876,     0.0004847,     0.0001799,     0.0000698
     15.40,      119.9998,      86.32739,     0.0011990,     0.0051006,     0.0031772,     0.0011884,     0.0004851,     0.0001801,     0.0000699
     15.50,      120.0009,      86.43925,     0.0012005,     0.0051044,     0.0031796,     0.0011893,     0.0004854,     0.0001802,     0.0000699
     15.60,      119.9998,      86.54977,     0.0012021,     0.0051082,     0.0031819,     0.0011902,     0.0004858,     0.0001803,     0.0000700
     15.70,      119.9976,      86.65896,     0.0012036,     0.0051119,     0.0031842,     0.0011911,     0.0004861,     0.0001805,     0.0000700
     15.80,      120.0020,      86.76685,     0.0012051,     0.0051156,     0.0031865,     0.0011919,     0.0004865,     0.0001806,     0.0000701
     15.90,      119.9998,      86.87347,     0.0012066,     0.0051193,     0.0031888,     0.0011928,     0.0004868,     0.0001807,     0.0000701
     16.00,      119.9998,      86.97884,     0.0012080,     0.0051229,     0.0031911,     0.0011936,     0.0004872,     0.0001808,     0.0000702
     16.10,      119.9998,      87.08299,     0.0012095,     0.0051265,     0.0031933,     0.0011945,     0.0004875,     0.0001810,     0.0000702
     16.20,      119.9998,      87.18594,     0.0012109,     0.0051300,     0.0031955,     0.0011953,     0.0004879,     0.0001811,     0.0000703
     16.30,      119.9998,      87.28771,     0.0012123,     0.0051335,     0.0031977,     0.0011961,     0.0004882,     0.0001812,     0.0000703
     16.40,      120.0020,      87.38833,     0.0012137,     0.0051370,     0.0031998,     0.0011969,     0.0004885,     0.0001813,     0.0000704
     16.50,      119.9998,      87.48782,     0.0012151,     0.0051405,     0.0032020,     0.0011977,     0.0004889,     0.0001815,     0.0000704
     16.60,      119.9976,      87.58620,     0.0012165,     0.0051439,     0.0032041,     0.0011985,     0.0004892,     0.0001816,     0.0000705
     16.70,      119.9998,      87.68350,     0.0012178,     0.0051472,     0.0032062,     0.0011993,     0.0004895,     0.0001817,     0.0000705
     16.80,      120.0020,      87.77971,     0.0012191,     0.0051506,     0.0032083,     0.0012001,     0.0004898,     0.0001818,     0.0000706
     16.90,      119.9998,      87.87489,     0.0012205,     0.0051539,     0.0032104,     0.0012009,     0.0004901,     0.0001819,     0.0000706
     17.00,      119.9998,      87.96902,     0.0012218,     0.0051572,     0.0032124,     0.0012016,     0.0004904,     0.0001820,     0.0000707
     17.10,      119.9998,      88.06213,     0.0012231,     0.0051604,     0.0032144,     0.0012024,     0.0004908,     0.0001822,     0.0000707
     17.20,      119.9998,      88.15426,     0.0012243,     0.0051636,     0.0032164,     0.0012031,     0.0004911,     0.0001823,     0.0000707
     17.30,      120.0020,      88.24541,     0.0012256,     0.0051668,     0.0032184,     0.0012039,     0.0004914,     0.0001824,     0.0000708
     17.40,      119.9976,      88.33560,     0.0012269,     0.0051699,     0.0032204,     0.0012046,     0.0004917,     0.0001825,     0.0000708
     17.50,      119.9998,      88.42485,     0.0012281,     0.0051730,     0.0032223,     0.0012053,     0.0004920,     0.0001826,     0.0000709
     17.60,      119.9998,      88.51316,     0.0012293,     0.0051761,     0.0032242,     0.0012060,     0.0004923,     0.0001827,     0.0000709
     17.70,      120.0020,      88.60058,     0.0012305,     0.0051792,     0.0032261,     0.0012068,     0.0004925,     0.0001828,     0.0000710
     17.80,      119.9998,      88.68709,     0.0012318,     0.0051822,     0.0032280,     0.0012075,     0.0004928,     0.0001829,     0.0000710
     17.90,      119.9998,      88.77272,     0.0012329,     0.0051852,     0.0032299,     0.0012082,     0.0004931,     0.0001830,     0.0000710
     18.00,      119.9998,      88.85748,     0.0012341,     0.0051882,     0.0032317,     0.0012088,     0.0004934,     0.0001831,     0.0000711
     18.10,      119.9998,      88.94141,     0.0012353,     0.0051911,     0.0032335,     0.0012095,     0.0004937,     0.0001832,     0.0000711
     18.20,      119.9998,      89.02448,     0.0012364,     0.0051940,     0.0032353,     0.0012102,     0.0004939,     0.0001833,     0.0000712
     18.30,      119.9998,      89.10674,     0.0012376,     0.0051969,     0.0032371,     0.0012109,     0.0004942,     0.0001834,     0.0000712
     18.40,      119.9998,      89.18818,     0.0012387,     0.0051997,     0.0032389,     0.0012115,     0.0004945,     0.0001836,     0.0000712
     18.50,      119.9998,      89.26882,     0.0012398,     0.0052026,     0.0032407,     0.0012122,     0.0004948,     0.0001837,     0.0000713
     18.60,      119.9998,      89.34869,     0.0012409,     0.0052053,     0.0032424,     0.0012128,     0.0004950,     0.0001837,     0.0000713
     18.70,      120.0020,      89.42778,     0.0012420,     0.0052081,     0.0032441,     0.0012135,     0.0004953,     0.0001838,     0.0000714
     18.80,      119.9998,      89.50611,     0.0012431,     0.0052109,     0.0032458,     0.0012141,     0.0004956,     0.0001839,     0.0000714
     18.90,      119.9998,      89.58369,     0.0012442,     0.0052136,     0.0032475,     0.0012148,     0.0004958,     0.0001840,     0.0000714
     19.00,      119.9998,      89.66054,     0.0012453,     0.0052163,     0.0032492,     0.0012154,     0.0004961,     0.0001841,     0.0000715
     19.10,      119.9998,      89.73666,     0.0012463,     0.0052189,     0.0032509,     0.0012160,     0.0004963,     0.0001842,     0.0000715
     19.20,      119.9998,      89.81208,     0.0012474,     0.0052216,     0.0032525,     0.0012166,     0.0004966,     0.0001843,     0.0000715
     19.30,      119.9998,      89.88679,     0.0012484,     0.0052242,     0.0032541,     0.0012172,     0.0004968,     0.0001844,     0.0000716
     19.40,      119.9998,      89.96080,     0.0012494,     0.0052268,     0.0032558,     0.0012178,     0.0004971,     0.0001845,     0.0000716
     19.50,      119.9998,      90.03413,     0.0012505,     0.0052293,     0.0032574,     0.0012184,     0.0004973,     0.0001846,     0.0000716
     19.60,      119.9998,      90.10680,     0.0012515,     0.0052319,     0.0032589,     0.0012190,     0.0004976,     0.0001847,     0.0000717
     19.70,      120.0020,      90.17881,     0.0012525,     0.0052344,     0.0032605,     0.0012196,     0.0004978,     0.0001848,     0.0000717
     19.80,      119.9998,      90.25017,     0.0012535,     0.0052369,     0.0032621,     0.0012202,     0.0004980,     0.0001849,     0.0000717
     19.90,      119.9998,      90.32088,     0.0012544,     0.0052394,     0.0032636,     0.0012208,     0.0004983,     0.0001850,     0.0000718
     20.00,      119.9976,      90.39095,     0.0012554,     0.0052418,     0.0032651,     0.0012213,     0.0004985,     0.0001850,     0.0000718
     20.10,      120.0020,      90.46041,     0.0012564,     0.0052443,     0.0032667,     0.0012219,     0.0004987,     0.0001851,     0.0000718
     20.20,      119.9998,      90.52925,     0.0012573,     0.0052467,     0.0032682,     0.0012225,     0.0004990,     0.0001852,     0.0000719
     20.30,      119.9998,      90.59750,     0.0012583,     0.0052491,     0.0032696,     0.0012230,     0.0004992,     0.0001853,     0.0000719
     20.40,      119.9998,      90.66515,     0.0012592,     0.0052514,     0.0032711,     0.0012236,     0.0004994,     0.0001854,     0.0000719
     20.50,      119.9998,      90.73220,     0.0012602,     0.0052538,     0.0032726,     0.0012241,     0.0004996,     0.0001855,     0.0000720
     20.60,      120.0020,      90.79869,     0.0012611,     0.0052561,     0.0032740,     0.0012247,     0.0004999,     0.0001855,     0.0000720
     20.70,      119.9998,      90.86460,     0.0012620,     0.0052584,     0.0032755,     0.0012252,     0.0005001,     0.0001856,     0.0000720
