    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
   "(min)",     "(mm/hr)",     "(mm/hr)",   "(cu m /s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)"
     18.30,      64.00086,      32.00840,     0.0004446,     0.0015039,     0.0009368,     0.0003504,     0.0001430,     0.0000531,     0.0000206
     18.40,      63.99863,      32.09787,     0.0004458,     0.0015059,     0.0009380,     0.0003509,     0.0001432,     0.0000532,     0.0000206
     18.50,      64.00086,      32.18642,     0.0004470,     0.0015079,     0.0009393,     0.0003513,     0.0001434,     0.0000532,     0.0000207
     18.60,      63.99974,      32.27406,     0.0004482,     0.0015098,     0.0009405,     0.0003518,     0.0001436,     0.0000533,     0.0000207
     18.70,      64.00086,      32.36081,     0.0004495,     0.0015118,     0.0009417,     0.0003523,     0.0001438,     0.0000534,     0.0000207
     18.80,      63.99863,      32.44670,     0.0004506,     0.0015138,     0.0009429,     0.0003527,     0.0001440,     0.0000534,     0.0000207
     18.90,      64.00086,      32.53173,     0.0004518,     0.0015157,     0.0009442,     0.0003532,     0.0001441,     0.0000535,     0.0000208
     19.00,      63.99974,      32.61592,     0.0004530,     0.0015177,     0.0009454,     0.0003536,     0.0001443,     0.0000536,     0.0000208
     19.10,      64.00086,      32.69929,     0.0004542,     0.0015196,     0.0009466,     0.0003541,     0.0001445,     0.0000536,     0.0000208
     19.20,      63.99863,      32.78185,     0.0004553,     0.0015216,     0.0009478,     0.0003545,     0.0001447,     0.0000537,     0.0000208
     19.30,      64.00086,      32.86362,     0.0004564,     0.0015235,     0.0009490,     0.0003550,     0.0001449,     0.0000538,     0.0000209
     19.40,      63.99974,      32.94460,     0.0004576,     0.0015255,     0.0009502,     0.0003554,     0.0001451,     0.0000538,     0.0000209
     19.50,      64.00086,      33.02481,     0.0004587,     0.0015274,     0.0009514,     0.0003559,     0.0001453,     0.0000539,     0.0000209
     19.60,      63.99863,      33.10427,     0.0004598,     0.0015293,     0.0009526,     0.0003563,     0.0001454,     0.0000540,     0.0000210
     19.70,      64.00086,      33.18299,     0.0004609,     0.0015312,     0.0009538,     0.0003568,     0.0001456,     0.0000541,     0.0000210
     19.80,      63.99974,      33.26097,     0.0004620,     0.0015331,     0.0009550,     0.0003572,     0.0001458,     0.0000541,     0.0000210
     19.90,      64.00086,      33.33825,     0.0004630,     0.0015350,     0.0009561,     0.0003577,     0.0001460,     0.0000542,     0.0000210
     20.00,      63.99863,      33.41480,     0.0004641,     0.0015369,     0.0009573,     0.0003581,     0.0001462,     0.0000543,     0.0000211
     20.10,      63.99974,      33.49066,     0.0004651,     0.0015387,     0.0009585,     0.0003585,     0.0001463,     0.0000543,     0.0000211
     20.20,      64.00086,      33.56584,     0.0004662,     0.0015406,     0.0009596,     0.0003590,     0.0001465,     0.0000544,     0.0000211
     20.30,      63.99974,      33.64034,     0.0004672,     0.0015425,     0.0009608,     0.0003594,     0.0001467,     0.0000544,     0.0000211
     20.40,      63.99974,      33.71418,     0.0004682,     0.0015443,     0.0009619,     0.0003598,     0.0001469,     0.0000545,     0.0000212
     20.50,      63.99974,      33.78736,     0.0004693,     0.0015461,     0.0009631,     0.0003603,     0.0001470,     0.0000546,     0.0000212
     20.60,      64.00086,      33.85990,     0.0004703,     0.0015480,     0.0009642,     0.0003607,     0.0001472,     0.0000546,     0.0000212
     20.70,      63.99974,      33.93180,     0.0004713,     0.0015498,     0.0009654,     0.0003611,     0.0001474,     0.0000547,     0.0000212
     20.80,      63.99974,      34.00307,     0.0004723,     0.0015516,     0.0009665,     0.0003615,     0.0001476,     0.0000548,     0.0000213
     20.90,      63.99974,      34.07374,     0.0004732,     0.0015534,     0.0009676,     0.0003619,     0.0001477,     0.0000548,     0.0000213
     21.00,      64.00086,      34.14379,     0.0004742,     0.0015551,     0.0009687,     0.0003623,     0.0001479,     0.0000549,     0.0000213
     21.10,      63.99974,      34.21324,     0.0004752,     0.0015569,     0.0009698,     0.0003628,     0.0001481,     0.0000550,     0.0000213
     21.20,      63.99974,      34.28209,     0.0004761,     0.0015587,     0.0009709,     0.0003632,     0.0001482,     0.0000550,     0.0000214
     21.30,      63.99974,      34.35038,     0.0004771,     0.0015604,     0.0009720,     0.0003636,     0.0001484,     0.0000551,     0.0000214
     21.40,      64.00086,      34.41808,     0.0004780,     0.0015621,     0.0009731,     0.0003640,     0.0001486,     0.0000551,     0.0000214
     21.50,      63.99974,      34.48522,     0.0004790,     0.0015639,     0.0009741,     0.0003644,     0.0001487,     0.0000552,     0.0000214
     21.60,      63.99974,      34.55180,     0.0004799,     0.0015656,     0.0009752,     0.0003648,     0.0001489,     0.0000553,     0.0000214
     21.70,      63.99974,      34.61783,     0.0004808,     0.0015673,     0.0009762,     0.0003652,     0.0001490,     0.0000553,     0.0000215
     21.80,      64.00086,      34.68332,     0.0004817,     0.0015689,     0.0009773,     0.0003656,     0.0001492,     0.0000554,     0.0000215
     21.90,      63.99974,      34.74826,     0.0004826,     0.0015706,     0.0009783,     0.0003660,     0.0001494,     0.0000554,     0.0000215
     22.00,      63.99974,      34.81269,     0.0004835,     0.0015723,     0.0009794,     0.0003663,     0.0001495,     0.0000555,     0.0000215
     22.10,      63.99974,      34.87659,     0.0004844,     0.0015739,     0.0009804,     0.0003667,     0.0001497,     0.0000556,     0.0000216
     22.20,      63.99974,      34.93998,     0.0004853,     0.0015756,     0.0009814,     0.0003671,     0.0001498,     0.0000556,     0.0000216
     22.30,      64.00086,      35.00286,     0.0004861,     0.0015772,     0.0009824,     0.0003675,     0.0001500,     0.0000557,     0.0000216
     22.40,      63.99974,      35.06524,     0.0004870,     0.0015788,     0.0009834,     0.0003679,     0.0001501,     0.0000557,     0.0000216
     22.50,      63.99974,      35.12712,     0.0004879,     0.0015804,     0.0009844,     0.0003682,     0.0001503,     0.0000558,     0.0000217
     22.60,      63.99974,      35.18851,     0.0004887,     0.0015820,     0.0009854,     0.0003686,     0.0001504,     0.0000558,     0.0000217
     22.70,      64.00086,      35.24943,     0.0004896,     0.0015836,     0.0009864,     0.0003690,     0.0001506,     0.0000559,     0.0000217
     22.80,      64.00086,      35.30987,     0.0004904,     0.0015852,     0.0009874,     0.0003693,     0.0001507,     0.0000560,     0.0000217
     22.90,      63.99863,      35.36983,     0.0004912,     0.0015867,     0.0009884,     0.0003697,     0.0001509,     0.0000560,     0.0000217
     23.00,      63.99974,      35.42934,     0.0004921,     0.0015883,     0.0009893,     0.0003701,     0.0001510,     0.0000561,     0.0000218
     23.10,      64.00086,      35.48838,     0.0004929,     0.0015898,     0.0009903,     0.0003704,     0.0001512,     0.0000561,     0.0000218
     23.20,      64.00086,      35.54698,     0.0004937,     0.0015913,     0.0009912,     0.0003708,     0.0001513,     0.0000562,     0.0000218
     23.30,      63.99863,      35.60512,     0.0004945,     0.0015929,     0.0009922,     0.0003711,     0.0001515,     0.0000562,     0.0000218
     23.40,      63.99974,      35.66283,     0.0004953,     0.0015944,     0.0009931,     0.0003715,     0.0001516,     0.0000563,     0.0000218
     23.50,      64.00086,      35.72010,     0.0004961,     0.0015959,     0.0009941,     0.0003718,     0.0001518,     0.0000563,     0.0000219
     23.60,      64.00086,      35.77694,     0.0004969,     0.0015973,     0.0009950,     0.0003722,     0.0001519,     0.0000564,     0.0000219
     23.70,      63.99863,      35.83337,     0.0004977,     0.0015988,     0.0009959,     0.0003725,     0.0001520,     0.0000564,     0.0000219
     23.80,      63.99974,      35.88936,     0.0004985,     0.0016003,     0.0009968,     0.0003729,     0.0001522,     0.0000565,     0.0000219
     23.90,      64.00086,      35.94494,     0.0004992,     0.0016017,     0.0009977,     0.0003732,     0.0001523,     0.0000565,     0.0000219
     24.00,      63.99863,      36.00012,     0.0005000,     0.0016032,     0.0009986,     0.0003735,     0.0001525,     0.0000566,     0.0000220
     24.10,      64.00086,      36.05489,     0.0005008,     0.0016046,     0.0009995,     0.0003739,     0.0001526,     0.0000566,     0.0000220
     24.20,      63.99974,      36.10926,     0.0005015,     0.0016060,     0.0010004,     0.0003742,     0.0001527,     0.0000567,     0.0000220
     24.30,      64.00086,      36.16323,     0.0005023,     0.0016074,     0.0010013,     0.0003745,     0.0001529,     0.0000567,     0.0000220
     24.40,      63.99863,      36.21682,     0.0005030,     0.0016088,     0.0010021,     0.0003749,     0.0001530,     0.0000568,     0.0000220
     24.50,      64.00086,      36.27002,     0.0005037,     0.0016102,     0.0010030,     0.0003752,     0.0001531,     0.0000568,     0.0000221
     24.60,      63.99974,      36.32284,     0.0005045,     0.0016116,     0.0010039,     0.0003755,     0.0001533,     0.0000569,     0.0000221
     24.70,      64.00086,      36.37528,     0.0005052,     0.0016130,     0.0010047,     0.0003758,     0.0001534,     0.0000569,     0.0000221
     24.80,      63.99863,      36.42734,     0.0005059,     0.0016144,     0.0010056,     0.0003761,     0.0001535,     0.0000570,     0.0000221
     24.90,      64.00086,      36.47904,     0.0005066,     0.0016157,     0.0010064,     0.0003765,     0.0001537,     0.0000570,     0.0000221
     25.00,      63.99974,      36.53038,     0.0005074,     0.0016170,     0.0010073,     0.0003768,     0.0001538,     0.0000571,     0.0000222
     25.10,      64.00086,      36.58135,     0.0005081,     0.0016184,     0.0010081,     0.0003771,     0.0001539,     0.0000571,     0.0000222
     25.20,      63.99863,      36.63198,     0.0005088,     0.0016197,     0.0010089,     0.0003774,     0.0001540,     0.0000572,     0.0000222
     25.30,      64.00086,      36.68224,     0.0005095,     0.0016210,     0.0010097,     0.0003777,     0.0001542,     0.0000572,     0.0000222
     25.40,      63.99974,      36.73215,     0.0005102,     0.0016223,     0.0010105,     0.0003780,     0.0001543,     0.0000573,     0.0000222
     25.50,      63.99863,      36.78173,     0.0005109,     0.0016236,     0.0010114,     0.0003783,     0.0001544,     0.0000573,     0.0000222
     25.60,      64.00086,      36.83097,     0.0005115,     0.0016249,     0.0010122,     0.0003786,     0.0001545,     0.0000574,     0.0000223
     25.70,      64.00086,      36.87987,     0.0005122,     0.0016262,     0.0010130,     0.0003789,     0.0001547,     0.0000574,     0.0000223
     25.80,      63.99974,      36.92844,     0.0005129,     0.0016275,     0.0010137,     0.0003792,     0.0001548,     0.0000574,     0.0000223
     25.90,      63.99863,      36.97668,     0.0005136,     0.0016287,     0.0010145,     0.0003795,     0.0001549,     0.0000575,     0.0000223
     26.00,      64.00086,      37.02459,     0.0005142,     0.0016300,     0.0010153,     0.0003798,     0.0001550,     0.0000575,     0.0000223
     26.10,      64.00086,      37.07218,     0.0005149,     0.0016312,     0.0010161,     0.0003801,     0.0001551,     0.0000576,     0.0000223
     26.20,      63.99974,      37.11945,     0.0005155,     0.0016325,     0.0010169,     0.0003804,     0.0001552,     0.0000576,     0.0000224
     26.30,      63.99863,      37.16641,     0.0005162,     0.0016337,     0.0010176,     0.0003807,     0.0001554,     0.0000577,     0.0000224
     26.40,      64.00086,      37.21305,     0.0005168,     0.0016349,     0.0010184,     0.0003809,     0.0001555,     0.0000577,     0.0000224
     26.50,      64.00086,      37.25939,     0.0005175,     0.0016361,     0.0010191,     0.0003812,     0.0001556,     0.0000578,     0.0000224
     26.60,      63.99974,      37.30542,     0.0005181,     0.0016373,     0.0010199,     0.0003815,     0.0001557,     0.0000578,     0.0000224
     26.70,      63.99863,      37.35116,     0.0005188,     0.0016385,     0.0010206,     0.0003818,     0.0001558,     0.0000578,     0.0000224
     26.80,      64.00086,      37.39659,     0.0005194,     0.0016397,     0.0010214,     0.0003821,     0.0001559,     0.0000579,     0.0000225
     26.90,      64.00086,      37.44173,     0.0005200,     0.0016409,     0.0010221,     0.0003823,     0.0001560,     0.0000579,     0.0000225
     27.00,      63.99974,      37.48658,     0.0005206,     0.0016421,     0.0010228,     0.0003826,     0.0001562,     0.0000580,     0.0000225
     27.10,      63.99863,      37.53114,     0.0005213,     0.0016432,     0.0010236,     0.0003829,     0.0001563,     0.0000580,     0.0000225
     27.20,      64.00086,      37.57541,     0.0005219,     0.0016444,     0.0010243,     0.0003831,     0.0001564,     0.0000580,     0.0000225
     27.30,      64.00086,      37.61939,     0.0005225,     0.0016455,     0.0010250,     0.0003834,     0.0001565,     0.0000581,     0.0000225
     27.40,      63.99863,      37.66309,     0.0005231,     0.0016467,     0.0010257,     0.0003837,     0.0001566,     0.0000581,     0.0000226
     27.50,      63.99974,      37.70652,     0.0005237,     0.0016478,     0.0010264,     0.0003839,     0.0001567,     0.0000582,     0.0000226
     27.60,      64.00086,      37.74968,     0.0005243,     0.0016490,     0.0010271,     0.0003842,     0.0001568,     0.0000582,     0.0000226
     27.70,      64.00086,      37.79256,     0.0005249,     0.0016501,     0.0010278,     0.0003845,     0.0001569,     0.0000582,     0.0000226
     27.80,      63.99863,      37.83518,     0.0005255,     0.0016512,     0.0010285,     0.0003847,     0.0001570,     0.0000583,     0.0000226
     27.90,      63.99974,      37.87753,     0.0005261,     0.0016523,     0.0010292,     0.0003850,     0.0001571,     0.0000583,     0.0000226
     28.00,      64.00086,      37.91961,     0.0005267,     0.0016534,     0.0010299,     0.0003852,     0.0001572,     0.0000584,     0.0000227
     28.10,      64.00086,      37.96143,     0.0005272,     0.0016545,     0.0010306,     0.0003855,     0.0001573,     0.0000584,     0.0000227
     28.20,      63.99863,      38.00300,     0.0005278,     0.0016556,     0.0010313,     0.0003857,     0.0001574,     0.0000584,     0.0000227
     28.30,      63.99974,      38.04431,     0.0005284,     0.0016567,     0.0010319,     0.0003860,     0.0001575,     0.0000585,     0.0000227
     28.40,      64.00086,      38.08537,     0.0005290,     0.0016577,     0.0010326,     0.0003862,     0.0001576,     0.0000585,     0.0000227
     28.50,      64.00086,      38.12617,     0.0005295,     0.0016588,     0.0010333,     0.0003865,     0.0001578,     0.0000586,     0.0000227
     28.60,      63.99863,      38.16673,     0.0005301,     0.0016598,     0.0010339,     0.0003867,     0.0001579,     0.0000586,     0.0000227
     28.70,      63.99974,      38.20704,     0.0005306,     0.0016609,     0.0010346,     0.0003870,     0.0001580,     0.0000586,     0.0000228
     28.80,      64.00086,      38.24710,     0.0005312,     0.0016619,     0.0010352,     0.0003872,     0.0001581,     0.0000587,     0.0000228
     28.90,      64.00086,      38.28693,     0.0005318,     0.0016630,     0.0010359,     0.0003875,     0.0001581,     0.0000587,     0.0000228
     29.00,      63.99863,      38.32652,     0.0005323,     0.0016640,     0.0010365,     0.0003877,     0.0001582,     0.0000587,     0.0000228
     29.10,      63.99974,      38.36588,     0.0005329,     0.0016650,     0.0010372,     0.0003880,     0.0001583,     0.0000588,     0.0000228
     29.20,      64.00086,      38.40499,     0.0005334,     0.0016661,     0.0010378,     0.0003882,     0.0001584,     0.0000588,     0.0000228
     29.30,      63.99974,      38.44388,     0.0005339,     0.0016671,     0.0010384,     0.0003884,     0.0001585,     0.0000588,     0.0000228
     29.40,      63.99974,      38.48254,     0.0005345,     0.0016681,     0.0010390,     0.0003887,     0.0001586,     0.0000589,     0.0000229
     29.50,      63.99974,      38.52096,     0.0005350,     0.0016691,     0.0010397,     0.0003889,     0.0001587,     0.0000589,     0.0000229
     29.60,      64.00198,      38.55916,     0.0005355,     0.0016701,     0.0010403,     0.0003891,     0.0001588,     0.0000590,     0.0000229
     29.70,      63.99751,      38.59714,     0.0005361,     0.0016711,     0.0010409,     0.0003894,     0.0001589,     0.0000590,     0.0000229
     29.80,      63.99974,      38.63490,     0.0005366,     0.0016721,     0.0010415,     0.0003896,     0.0001590,     0.0000590,     0.0000229
     29.90,      64.00198,      38.67243,     0.0005371,     0.0016730,     0.0010421,     0.0003898,     0.0001591,     0.0000591,     0.0000229
     30.00,      63.99974,      38.70976,     0.0005376,     0.0016740,     0.0010427,     0.0003900,     0.0001592,     0.0000591,     0.0000229
     30.10,      63.99974,      38.74686,     0.0005381,     0.0016750,     0.0010433,     0.0003903,     0.0001593,     0.0000591,     0.0000229
     30.20,      63.99974,      38.78376,     0.0005387,     0.0016759,     0.0010439,     0.0003905,     0.0001594,     0.0000592,     0.0000230
     30.30,      63.99974,      38.82044,     0.0005392,     0.0016769,     0.0010445,     0.0003907,     0.0001595,     0.0000592,     0.0000230
     30.40,      64.00198,      38.85692,     0.0005397,     0.0016778,     0.0010451,     0.0003909,     0.0001596,     0.0000592,     0.0000230
     30.50,      63.99751,      38.89319,     0.0005402,     0.0016788,     0.0010457,     0.0003912,     0.0001597,     0.0000593,     0.0000230
     30.60,      63.99974,      38.92925,     0.0005407,     0.0016797,     0.0010463,     0.0003914,     0.0001597,     0.0000593,     0.0000230
     30.70,      64.00198,      38.96510,     0.0005412,     0.0016807,     0.0010469,     0.0003916,     0.0001598,     0.0000593,     0.0000230
     30.80,      63.99974,      39.00076,     0.0005417,     0.0016816,     0.0010475,     0.0003918,     0.0001599,     0.0000594,     0.0000230
     30.90,      63.99974,      39.03621,     0.0005422,     0.0016825,     0.0010480,     0.0003920,     0.0001600,     0.0000594,     0.0000231
     31.00,      63.99974,      39.07147,     0.0005427,     0.0016834,     0.0010486,     0.0003922,     0.0001601,     0.0000594,     0.0000231
     31.10,      63.99974,      39.10653,     0.0005431,     0.0016843,     0.0010492,     0.0003924,     0.0001602,     0.0000595,     0.0000231
     31.20,      63.99974,      39.14140,     0.0005436,     0.0016852,     0.0010497,     0.0003927,     0.0001603,     0.0000595,     0.0000231
     31.30,      63.99974,      39.17607,     0.0005441,     0.0016861,     0.0010503,     0.0003929,     0.0001604,     0.0000595,     0.0000231
     31.40,      63.99974,      39.21056,     0.0005446,     0.0016870,     0.0010509,     0.0003931,     0.0001604,     0.0000596,     0.0000231
     31.50,      64.00198,      39.24485,     0.0005451,     0.0016879,     0.0010514,     0.0003933,     0.0001605,     0.0000596,     0.0000231
     31.60,      63.99751,      39.27896,     0.0005455,     0.0016888,     0.0010520,     0.0003935,     0.0001606,     0.0000596,     0.0000231
     31.70,      64.00198,      39.31288,     0.0005460,     0.0016897,     0.0010525,     0.0003937,     0.0001607,     0.0000596,     0.0000231
     31.80,      63.99974,      39.34662,     0.0005465,     0.0016906,     0.0010531,     0.0003939,     0.0001608,     0.0000597,     0.0000232
     31.90,      63.99974,      39.38015,     0.0005469,     0.0016914,     0.0010536,     0.0003941,     0.0001609,     0.0000597,     0.0000232
     32.00,      63.99974,      39.41354,     0.0005474,     0.0016923,     0.0010541,     0.0003943,     0.0001609,     0.0000597,     0.0000232
     32.10,      63.99974,      39.44671,     0.0005479,     0.0016932,     0.0010547,     0.0003945,     0.0001610,     0.0000598,     0.0000232
     32.20,      63.99974,      39.47976,     0.0005483,     0.0016940,     0.0010552,     0.0003947,     0.0001611,     0.0000598,     0.0000232
     32.30,      64.00198,      39.51263,     0.0005488,     0.0016949,     0.0010557,     0.0003949,     0.0001612,     0.0000598,     0.0000232
     32.40,      63.99751,      39.54532,     0.0005492,     0.0016957,     0.0010563,     0.0003951,     0.0001613,     0.0000599,     0.0000232
     32.50,      64.00198,      39.57784,     0.0005497,     0.0016966,     0.0010568,     0.0003953,     0.0001613,     0.0000599,     0.0000232
     32.60,      63.99974,      39.61019,     0.0005501,     0.0016974,     0.0010573,     0.0003955,     0.0001614,     0.0000599,     0.0000233
     32.70,      63.99974,      39.64236,     0.0005506,     0.0016982,     0.0010578,     0.0003957,     0.0001615,     0.0000599,     0.0000233
     32.80,      63.99974,      39.67437,     0.0005510,     0.0016991,     0.0010584,     0.0003959,     0.0001616,     0.0000600,     0.0000233
     32.90,      63.99974,      39.70620,     0.0005515,     0.0016999,     0.0010589,     0.0003961,     0.0001617,     0.0000600,     0.0000233
     33.00,      63.99974,      39.73787,     0.0005519,     0.0017007,     0.0010594,     0.0003963,     0.0001617,     0.0000600,     0.0000233
     33.10,      63.99974,      39.76937,     0.0005523,     0.0017015,     0.0010599,     0.0003965,     0.0001618,     0.0000601,     0.0000233
     33.20,      63.99974,      39.80070,     0.0005528,     0.0017024,     0.0010604,     0.0003966,     0.0001619,     0.0000601,     0.0000233
     33.30,      64.00198,      39.83187,     0.0005532,     0.0017032,     0.0010609,     0.0003968,     0.0001620,     0.0000601,     0.0000233
     33.40,      63.99974,      39.86288,     0.0005536,     0.0017040,     0.0010614,     0.0003970,     0.0001620,     0.0000602,     0.0000233
     33.50,      63.99974,      39.89373,     0.0005541,     0.0017048,     0.0010619,     0.0003972,     0.0001621,     0.0000602,     0.0000234
     33.60,      63.99974,      39.92443,     0.0005545,     0.0017056,     0.0010624,     0.0003974,     0.0001622,     0.0000602,     0.0000234
     33.70,      63.99974,      39.95496,     0.0005549,     0.0017064,     0.0010629,     0.0003976,     0.0001623,     0.0000602,     0.0000234
     33.80,      63.99974,      39.98534,     0.0005553,     0.0017071,     0.0010634,     0.0003978,     0.0001623,     0.0000603,     0.0000234
     33.90,      63.99974,      40.01557,     0.0005558,     0.0017079,     0.0010639,     0.0003979,     0.0001624,     0.0000603,     0.0000234
     34.00,      63.99974,      40.04564,     0.0005562,     0.0017087,     0.0010644,     0.0003981,     0.0001625,     0.0000603,     0.0000234
     34.10,      64.00198,      40.07556,     0.0005566,     0.0017095,     0.0010648,     0.0003983,     0.0001626,     0.0000603,     0.0000234
     34.20,      63.99974,      40.10534,     0.0005570,     0.0017102,     0.0010653,     0.0003985,     0.0001626,     0.0000604,     0.0000234
     34.30,      63.99974,      40.13496,     0.0005574,     0.0017110,     0.0010658,     0.0003987,     0.0001627,     0.0000604,     0.0000234
     34.40,      63.99974,      40.16444,     0.0005578,     0.0017118,     0.0010663,     0.0003988,     0.0001628,     0.0000604,     0.0000235
     34.50,      63.99974,      40.19376,     0.0005582,     0.0017125,     0.0010667,     0.0003990,     0.0001629,     0.0000605,     0.0000235
     34.60,      63.99974,      40.22295,     0.0005586,     0.0017133,     0.0010672,     0.0003992,     0.0001629,     0.0000605,     0.0000235
     34.70,      63.99974,      40.25198,     0.0005590,     0.0017140,     0.0010677,     0.0003994,     0.0001630,     0.0000605,     0.0000235
     34.80,      63.99974,      40.28088,     0.0005594,     0.0017148,     0.0010681,     0.0003995,     0.0001631,     0.0000605,     0.0000235
     34.90,      64.00198,      40.30963,     0.0005598,     0.0017155,     0.0010686,     0.0003997,     0.0001631,     0.0000606,     0.0000235
     35.00,      63.99751,      40.33823,     0.0005602,     0.0017163,     0.0010691,     0.0003999,     0.0001632,     0.0000606,     0.0000235
     35.10,      64.00198,      40.36670,     0.0005606,     0.0017170,     0.0010695,     0.0004001,     0.0001633,     0.0000606,     0.0000235
     35.20,      63.99974,      40.39503,     0.0005610,     0.0017177,     0.0010700,     0.0004002,     0.0001634,     0.0000606,     0.0000235
     35.30,      63.99974,      40.42322,     0.0005614,     0.0017185,     0.0010704,     0.0004004,     0.0001634,     0.0000607,     0.0000235
     35.40,      63.99974,      40.45127,     0.0005618,     0.0017192,     0.0010709,     0.0004006,     0.0001635,     0.0000607,     0.0000236
     35.50,      63.99974,      40.47919,     0.0005622,     0.0017199,     0.0010713,     0.0004007,     0.0001636,     0.0000607,     0.0000236
     35.60,      63.99974,      40.50697,     0.0005626,     0.0017206,     0.0010718,     0.0004009,     0.0001636,     0.0000607,     0.0000236
     35.70,      64.00198,      40.53461,     0.0005630,     0.0017213,     0.0010722,     0.0004011,     0.0001637,     0.0000608,     0.0000236
     35.80,      63.99751,      40.56212,     0.0005634,     0.0017221,     0.0010727,     0.0004012,     0.0001638,     0.0000608,     0.0000236
     35.90,      64.00198,      40.58949,     0.0005637,     0.0017228,     0.0010731,     0.0004014,     0.0001638,     0.0000608,     0.0000236
     36.00,      63.99974,      40.61674,     0.0005641,     0.0017235,     0.0010735,     0.0004016,     0.0001639,     0.0000608,     0.0000236
     36.10,      63.99974,      40.64385,     0.0005645,     0.0017242,     0.0010740,     0.0004017,     0.0001640,     0.0000609,     0.0000236
     36.20,      63.99974,      40.67083,     0.0005649,     0.0017249,     0.0010744,     0.0004019,     0.0001640,     0.0000609,     0.0000236
     36.30,      63.99974,      40.69769,     0.0005652,     0.0017256,     0.0010748,     0.0004021,     0.0001641,     0.0000609,     0.0000236
     36.40,      63.99974,      40.72441,     0.0005656,     0.0017262,     0.0010753,     0.0004022,     0.0001642,     0.0000609,     0.0000236
     36.50,      63.99974,      40.75101,     0.0005660,     0.0017269,     0.0010757,     0.0004024,     0.0001642,     0.0000610,     0.0000237
     36.60,      63.99974,      40.77750,     0.0005663,     0.0017276,     0.0010761,     0.0004025,     0.0001643,     0.0000610,     0.0000237
     36.70,      64.00198,      40.80384,     0.0005667,     0.0017283,     0.0010766,     0.0004027,     0.0001644,     0.0000610,     0.0000237
     36.80,      63.99974,      40.83007,     0.0005671,     0.0017290,     0.0010770,     0.0004028,     0.0001644,     0.0000610,     0.0000237
     36.90,      63.99751,      40.85617,     0.0005674,     0.0017296,     0.0010774,     0.0004030,     0.0001645,     0.0000611,     0.0000237
     37.00,      64.00198,      40.88215,     0.0005678,     0.0017303,     0.0010778,     0.0004032,     0.0001646,     0.0000611,     0.0000237
     37.10,      63.99974,      40.90801,     0.0005682,     0.0017310,     0.0010782,     0.0004033,     0.0001646,     0.0000611,     0.0000237
     37.20,      63.99974,      40.93375,     0.0005685,     0.0017316,     0.0010786,     0.0004035,     0.0001647,     0.0000611,     0.0000237
     37.30,      63.99974,      40.95938,     0.0005689,     0.0017323,     0.0010791,     0.0004036,     0.0001647,     0.0000612,     0.0000237
     37.40,      63.99974,      40.98488,     0.0005692,     0.0017330,     0.0010795,     0.0004038,     0.0001648,     0.0000612,     0.0000237
     37.50,      64.00198,      41.01027,     0.0005696,     0.0017336,     0.0010799,     0.0004039,     0.0001649,     0.0000612,     0.0000238
     37.60,      63.99974,      41.03554,     0.0005699,     0.0017343,     0.0010803,     0.0004041,     0.0001649,     0.0000612,     0.0000238
     37.70,      63.99751,      41.06069,     0.0005703,     0.0017349,     0.0010807,     0.0004042,     0.0001650,     0.0000612,     0.0000238
     37.80,      64.00198,      41.08573,     0.0005706,     0.0017356,     0.0010811,     0.0004044,     0.0001651,     0.0000613,     0.0000238
     37.90,      63.99974,      41.11065,     0.0005710,     0.0017362,     0.0010815,     0.0004045,     0.0001651,     0.0000613,     0.0000238
     38.00,      63.99974,      41.13546,     0.0005713,     0.0017368,     0.0010819,     0.0004047,     0.0001652,     0.0000613,     0.0000238
     38.10,      63.99974,      41.16016,     0.0005717,     0.0017375,     0.0010823,     0.0004048,     0.0001652,     0.0000613,     0.0000238
     38.20,      63.99974,      41.18476,     0.0005720,     0.0017381,     0.0010827,     0.0004050,     0.0001653,     0.0000614,     0.0000238
     38.30,      64.00198,      41.20924,     0.0005723,     0.0017387,     0.0010831,     0.0004051,     0.0001654,     0.0000614,     0.0000238
     38.40,      63.99751,      41.23360,     0.0005727,     0.0017394,     0.0010834,     0.0004053,     0.0001654,     0.0000614,     0.0000238
     38.50,      63.99974,      41.25786,     0.0005730,     0.0017400,     0.0010838,     0.0004054,     0.0001655,     0.0000614,     0.0000238
     38.60,      64.00198,      41.28202,     0.0005734,     0.0017406,     0.0010842,     0.0004056,     0.0001655,     0.0000614,     0.0000238
     38.70,      63.99974,      41.30606,     0.0005737,     0.0017412,     0.0010846,     0.0004057,     0.0001656,     0.0000615,     0.0000239
     38.80,      63.99974,      41.33000,     0.0005740,     0.0017418,     0.0010850,     0.0004058,     0.0001656,     0.0000615,     0.0000239
     38.90,      63.99974,      41.35383,     0.0005744,     0.0017425,     0.0010854,     0.0004060,     0.0001657,     0.0000615,     0.0000239
     39.00,      63.99974,      41.37756,     0.0005747,     0.0017431,     0.0010858,     0.0004061,     0.0001658,     0.0000615,     0.0000239
     39.10,      64.00198,      41.40118,     0.0005750,     0.0017437,     0.0010861,     0.0004063,     0.0001658,     0.0000616,     0.0000239
